player_id,year_id,school_name,conf_abbr,class,pos,g,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_yds_per_att,adj_pass_yds_per_att,pass_td,pass_int,pass_rating
167,*2015,Mississippi State,SEC,FR,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,*2016,Mississippi State,SEC,SO,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
167,*2017,Mississippi State,SEC,JR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
168,*2015,West Virginia,Big 12,FR,WR,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,7.0,116.0,16.6,1.0,7.0,116.0,16.6,1.0,0.0,0.0,,0.0,,,0.0,0.0,
168,*2016,West Virginia,Big 12,SO,WR,11.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,10.0,165.0,16.5,2.0,10.0,165.0,16.5,2.0,0.0,0.0,,0.0,,,0.0,0.0,
168,*2017,West Virginia,Big 12,JR,WR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,97.0,1096.0,11.3,1.0,97.0,1096.0,11.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,*2018,West Virginia,Big 12,SR,WR,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,54.0,917.0,17.0,13.0,54.0,917.0,17.0,13.0,0.0,0.0,,0.0,,,0.0,0.0,
170,2017,Buffalo,MAC,JR,WR,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,4.0,-5.0,-1.3,0.0,76.0,1356.0,17.8,14.0,80.0,1351.0,16.9,14.0,0.0,0.0,,0.0,,,0.0,0.0,
170,*2018,Buffalo,MAC,SR,WR,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,57.0,1011.0,17.7,11.0,57.0,1011.0,17.7,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,*2015,Toledo,MAC,FR,WR,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,12.0,196.0,16.3,2.0,12.0,196.0,16.3,2.0,,,,,,,,,
172,*2017,Toledo,MAC,SO,WR,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,2.0,9.0,4.5,0.0,74.0,1278.0,17.3,13.0,76.0,1287.0,16.9,13.0,,,,,,,,,
172,*2018,Toledo,MAC,JR,WR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,2.0,17.0,8.5,0.0,49.0,761.0,15.5,8.0,51.0,778.0,15.3,8.0,,,,,,,,,
174,*2017,Texas,Big 12,JR,LB,10.0,38.0,19.0,57.0,6.0,2.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
174,*2018,Texas,Big 12,SR,LB,13.0,61.0,29.0,90.0,16.5,6.5,0.0,0.0,,0.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
175,*2015,Houston,American,FR,WR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,6.0,43.0,7.2,0.0,6.0,43.0,7.2,0.0,,,,,,,,,
175,*2016,Houston,American,SO,WR,9.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,15.0,165.0,11.0,0.0,15.0,165.0,11.0,0.0,,,,,,,,,
175,*2017,Houston,American,JR,CB,11.0,34.0,11.0,45.0,0.0,0.0,2.0,49.0,24.5,0.0,7.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
175,*2018,Houston,American,SR,CB,11.0,50.0,16.0,66.0,2.0,0.0,2.0,45.0,22.5,0.0,5.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
176,*2015,Miami (FL),ACC,FR,DB,11.0,17.0,9.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
176,*2016,Miami (FL),ACC,SO,DB,13.0,24.0,14.0,38.0,3.0,1.5,1.0,11.0,11.0,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
176,*2017,Miami (FL),ACC,JR,DB,13.0,54.0,42.0,96.0,3.0,1.0,4.0,57.0,14.3,1.0,4.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
176,*2018,Miami (FL),ACC,SR,DB,11.0,44.0,48.0,92.0,1.5,0.0,2.0,9.0,4.5,0.0,1.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
177,2015,Fresno State,MWC,FR,WR,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,37.0,337.0,9.1,2.0,37.0,337.0,9.1,2.0,,,,,,,,,
177,2016,Fresno State,MWC,SO,WR,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,3.0,13.0,4.3,0.0,66.0,773.0,11.7,6.0,69.0,786.0,11.4,6.0,,,,,,,,,
177,*2017,Fresno State,MWC,JR,WR,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,77.0,1013.0,13.2,8.0,78.0,1013.0,13.0,8.0,,,,,,,,,
177,*2018,Fresno State,MWC,SR,WR,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,4.0,14.0,3.5,0.0,95.0,1340.0,14.1,8.0,99.0,1354.0,13.7,8.0,,,,,,,,,
178,*2017,Kentucky,SEC,JR,CB,11.0,35.0,6.0,41.0,3.0,1.0,0.0,0.0,,0.0,5.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
178,*2018,Kentucky,SEC,SR,CB,11.0,17.0,6.0,23.0,0.0,0.0,1.0,24.0,24.0,0.0,4.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
179,*2015,Colorado State,MWC,FR,WR,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,2.0,15.0,7.5,1.0,2.0,15.0,7.5,1.0,,,,,,,,,
179,*2016,Colorado State,MWC,SO,WR,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,13.0,13.0,0.0,28.0,613.0,21.9,4.0,29.0,626.0,21.6,4.0,,,,,,,,,
179,*2017,Colorado State,MWC,JR,WR,12.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,1.0,0.0,0.0,,0.0,41.0,595.0,14.5,2.0,41.0,595.0,14.5,2.0,,,,,,,,,
179,2018,Colorado State,MWC,SR,WR,11.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,54.0,796.0,14.7,4.0,54.0,796.0,14.7,4.0,,,,,,,,,
180,*2015,Duke,ACC,FR,QB,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,
180,2016,Duke,ACC,FR,QB,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,141.0,486.0,3.4,7.0,1.0,0.0,0.0,0.0,142.0,486.0,3.4,7.0,270.0,430.0,62.8,2836.0,6.6,6.4,16.0,9.0,126.3
180,*2017,Duke,ACC,SO,QB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,161.0,518.0,3.2,7.0,0.0,0.0,,0.0,161.0,518.0,3.2,7.0,257.0,453.0,56.7,2691.0,5.9,5.5,14.0,11.0,112.0
180,*2018,Duke,ACC,JR,QB,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,104.0,319.0,3.1,3.0,1.0,6.0,6.0,0.0,105.0,325.0,3.1,3.0,237.0,392.0,60.5,2674.0,6.8,6.9,22.0,9.0,131.7
181,*2015,Ohio State,Big Ten,FR,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,*2016,Ohio State,Big Ten,FR,DL,12.0,22.0,29.0,51.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
181,*2017,Ohio State,Big Ten,SO,DL,11.0,10.0,10.0,20.0,5.0,1.0,0.0,0.0,,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
181,*2018,Ohio State,Big Ten,JR,DT,14.0,26.0,17.0,43.0,13.0,8.5,1.0,28.0,28.0,1.0,2.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
182,2015,Kentucky,SEC,FR,LB,5.0,3.0,7.0,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
182,*2016,Kentucky,SEC,SO,LB,13.0,74.0,35.0,109.0,15.5,4.0,0.0,0.0,,0.0,4.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
182,*2017,Kentucky,SEC,JR,LB,9.0,36.0,28.0,64.0,7.5,2.0,0.0,0.0,,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
182,*2018,Kentucky,SEC,SR,LB,12.0,31.0,37.0,68.0,5.5,1.5,0.0,0.0,,0.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
183,*2014,North Carolina State,ACC,FR,OL,4.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
183,*2015,North Carolina State,ACC,FR,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,*2015,Clemson,ACC,FR,LB,3.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
185,*2016,Clemson,ACC,SO,LB,15.0,59.0,47.0,106.0,11.5,3.5,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
185,*2017,Clemson,ACC,JR,LB,12.0,36.0,60.0,96.0,5.0,0.5,1.0,37.0,37.0,0.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
185,*2018,Clemson,ACC,SR,LB,14.0,38.0,41.0,79.0,5.5,3.5,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
186,*2016,Florida,SEC,FR,LB,6.0,7.0,6.0,13.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
186,2017,Florida,SEC,SO,LB,11.0,22.0,33.0,55.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
186,*2018,Florida,SEC,JR,LB,13.0,40.0,53.0,93.0,9.0,4.0,0.0,0.0,,0.0,5.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
187,*2015,Texas A&M,SEC,FR,DL,7.0,2.0,6.0,8.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
187,*2016,Texas A&M,SEC,SO,DL,11.0,16.0,21.0,37.0,7.0,4.0,0.0,0.0,,0.0,4.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
187,*2017,Texas A&M,SEC,JR,DL,12.0,21.0,33.0,54.0,2.5,1.0,0.0,0.0,,0.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
187,*2018,Texas A&M,SEC,SR,DL,13.0,18.0,33.0,51.0,11.0,7.5,0.0,0.0,,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
188,*2015,Indiana,Big Ten,FR,TE,1.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,22.0,22.0,1.0,1.0,22.0,22.0,1.0,,,,,,,,,
189,*2015,Ole Miss,SEC,FR,TE,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,
189,2016,Ole Miss,SEC,FR,TE,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
189,2017,Ole Miss,SEC,SO,TE,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,24.0,321.0,13.4,0.0,24.0,321.0,13.4,0.0,,,,,,,,,
189,2018,Ole Miss,SEC,JR,TE,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,15.0,284.0,18.9,0.0,15.0,284.0,18.9,0.0,,,,,,,,,
190,*2016,Clemson,ACC,FR,LB,10.0,7.0,10.0,17.0,3.0,1.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
190,*2017,Clemson,ACC,SO,LB,10.0,14.0,36.0,50.0,5.0,4.0,0.0,0.0,,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
190,*2018,Clemson,ACC,JR,LB,14.0,38.0,41.0,79.0,5.5,3.0,1.0,43.0,43.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
191,*2016,Clemson,ACC,FR,DT,14.0,22.0,40.0,62.0,8.5,6.5,0.0,0.0,,0.0,1.0,2.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
191,*2017,Clemson,ACC,SO,DT,11.0,13.0,20.0,33.0,2.5,2.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
191,*2018,Clemson,ACC,JR,DT,13.0,15.0,21.0,36.0,7.0,1.5,1.0,0.0,0.0,0.0,3.0,1.0,,,0.0,1.0,2.0,2.0,1.0,0.0,0.0,,0.0,1.0,2.0,2.0,1.0,,,,,,,,,
192,2016,Michigan State,Big Ten,FR,WR,7.0,11.0,7.0,18.0,1.5,0.0,1.0,43.0,43.0,1.0,1.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
192,*2017,Michigan State,Big Ten,SO,CB,12.0,24.0,16.0,40.0,0.5,0.0,1.0,0.0,0.0,0.0,8.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
192,*2018,Michigan State,Big Ten,JR,CB,12.0,44.0,28.0,72.0,2.5,0.5,1.0,6.0,6.0,0.0,15.0,0.0,,,0.0,0.0,0.0,,0.0,1.0,11.0,11.0,0.0,1.0,11.0,11.0,0.0,,,,,,,,,
193,*2015,Georgia,SEC,FR,DE,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
193,*2016,Georgia,SEC,SO,DE,7.0,7.0,17.0,24.0,2.5,1.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
193,*2017,Georgia,SEC,JR,DE,14.0,18.0,20.0,38.0,5.5,2.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
193,*2018,Georgia,SEC,SR,DE,13.0,15.0,41.0,56.0,6.5,1.0,0.0,0.0,,0.0,0.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
194,*2015,USC,Pac-12,FR,CB,14.0,38.0,29.0,67.0,0.0,0.0,3.0,15.0,5.0,0.0,9.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
194,*2016,USC,Pac-12,SO,CB,13.0,37.0,15.0,52.0,3.0,0.0,3.0,12.0,4.0,0.0,8.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
194,*2017,USC,Pac-12,JR,CB,10.0,34.0,17.0,51.0,1.0,0.0,0.0,0.0,,0.0,10.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
194,2018,USC,Pac-12,SR,CB,11.0,37.0,11.0,48.0,5.5,0.0,0.0,0.0,,0.0,9.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
195,2015,Boston College,ACC,FR,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,*2017,Boston College,ACC,JR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
195,2018,Boston College,ACC,SR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
197,2015,Missouri,SEC,FR,QB,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,52.0,28.0,0.5,1.0,0.0,0.0,,0.0,52.0,28.0,0.5,1.0,129.0,263.0,49.0,1332.0,5.1,4.0,4.0,8.0,90.5
197,2016,Missouri,SEC,SO,QB,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,52.0,123.0,2.4,1.0,1.0,21.0,21.0,1.0,53.0,144.0,2.7,2.0,237.0,434.0,54.6,3399.0,7.8,7.9,23.0,10.0,133.3
197,*2017,Missouri,SEC,JR,QB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,43.0,111.0,2.6,1.0,0.0,0.0,,0.0,43.0,111.0,2.6,1.0,242.0,419.0,57.8,3964.0,9.5,10.2,44.0,13.0,165.7
197,*2018,Missouri,SEC,SR,QB,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,55.0,175.0,3.2,6.0,0.0,0.0,,0.0,55.0,175.0,3.2,6.0,275.0,437.0,62.9,3498.0,8.0,8.5,28.0,8.0,147.7
198,*2015,Ole Miss,SEC,FR,WR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,1.0,12.0,12.0,1.0,1.0,12.0,12.0,1.0,,,,,,,,,
198,2016,Ole Miss,SEC,SO,WR,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,-5.0,-5.0,0.0,15.0,203.0,13.5,2.0,16.0,198.0,12.4,2.0,,,,,,,,,
198,2017,Ole Miss,SEC,JR,WR,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,41.0,698.0,17.0,7.0,41.0,698.0,17.0,7.0,,,,,,,,,
198,2018,Ole Miss,SEC,SR,WR,11.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,65.0,877.0,13.5,4.0,65.0,877.0,13.5,4.0,,,,,,,,,
199,*2017,Michigan,Big Ten,SO,DB,11.0,11.0,9.0,20.0,2.0,0.5,2.0,105.0,52.5,0.0,6.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
199,*2018,Michigan,Big Ten,JR,DB,13.0,10.0,7.0,17.0,0.0,0.0,1.0,15.0,15.0,0.0,6.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
200,*2015,Stanford,Pac-12,FR,RB,14.0,,,,,,,,,,,,,,,29.0,225.0,7.8,2.0,15.0,250.0,16.7,1.0,44.0,475.0,10.8,3.0,,,,,,,,,
200,*2016,Stanford,Pac-12,SO,RB,12.0,,,,,,,,,,,,,,,111.0,783.0,7.1,3.0,8.0,83.0,10.4,1.0,119.0,866.0,7.3,4.0,,,,,,,,,
200,*2017,Stanford,Pac-12,JR,RB,13.0,,,,,,,,,,,,,,,263.0,2118.0,8.1,19.0,6.0,33.0,5.5,0.0,269.0,2151.0,8.0,19.0,,,,,,,,,
200,*2018,Stanford,Pac-12,SR,RB,10.0,,,,,,,,,,,,,,,166.0,739.0,4.5,6.0,20.0,99.0,5.0,0.0,186.0,838.0,4.5,6.0,,,,,,,,,
201,2016,Notre Dame,Ind,FR,CB,12.0,32.0,13.0,45.0,2.0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
201,*2017,Notre Dame,Ind,SO,CB,13.0,45.0,23.0,68.0,1.0,0.0,3.0,153.0,51.0,2.0,20.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
201,*2018,Notre Dame,Ind,JR,CB,13.0,49.0,14.0,63.0,3.0,0.0,1.0,4.0,4.0,0.0,16.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
202,*2015,Notre Dame,Ind,FR,TE,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,13.0,190.0,14.6,0.0,13.0,190.0,14.6,0.0,,,,,,,,,
202,*2017,Notre Dame,Ind,JR,TE,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,19.0,166.0,8.7,1.0,19.0,166.0,8.7,1.0,,,,,,,,,
202,*2018,Notre Dame,Ind,SR,TE,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,36.0,360.0,10.0,3.0,36.0,360.0,10.0,3.0,,,,,,,,,
203,*2015,Texas A&M,SEC,FR,DL,13.0,15.0,17.0,32.0,9.5,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
203,*2016,Texas A&M,SEC,SO,DL,11.0,10.0,15.0,25.0,2.5,1.5,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
203,*2017,Texas A&M,SEC,JR,DL,10.0,10.0,9.0,19.0,5.0,1.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
203,*2018,Texas A&M,SEC,SR,DL,13.0,17.0,15.0,32.0,10.0,5.5,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
204,*2016,Boise State,MWC,FR,RB,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,67.0,328.0,4.9,4.0,5.0,54.0,10.8,0.0,72.0,382.0,5.3,4.0,,,,,,,,,
204,*2017,Boise State,MWC,SO,RB,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,212.0,1086.0,5.1,12.0,28.0,284.0,10.1,1.0,240.0,1370.0,5.7,13.0,,,,,,,,,
204,2018,Boise State,MWC,JR,RB,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,302.0,1415.0,4.7,17.0,27.0,173.0,6.4,0.0,329.0,1588.0,4.8,17.0,,,,,,,,,
206,*2015,Washington,Pac-12,FR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
206,*2016,Washington,Pac-12,SO,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
207,*2018,Penn State,Big Ten,JR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
208,*2015,Mississippi State,SEC,FR,DB,10.0,10.0,10.0,20.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
208,*2016,Mississippi State,SEC,SO,DB,13.0,27.0,24.0,51.0,2.0,1.0,2.0,27.0,13.5,0.0,5.0,2.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
208,*2017,Mississippi State,SEC,JR,DB,13.0,36.0,43.0,79.0,3.5,1.5,6.0,85.0,14.2,0.0,6.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
208,*2018,Mississippi State,SEC,SR,S,13.0,41.0,33.0,74.0,4.5,0.0,0.0,0.0,,0.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
209,*2015,Ohio State,Big Ten,SO,WR,6.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,
209,*2016,Ohio State,Big Ten,SO,WR,13.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,0.0,,0.0,11.0,114.0,10.4,2.0,11.0,114.0,10.4,2.0,,,,,,,,,
209,*2017,Ohio State,Big Ten,JR,WR,13.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,29.0,436.0,15.0,6.0,29.0,436.0,15.0,6.0,,,,,,,,,
209,*2018,Ohio State,Big Ten,SR,WR,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,35.0,701.0,20.0,11.0,35.0,701.0,20.0,11.0,,,,,,,,,
210,*2015,Penn State,Big Ten,FR,QB,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,13.0,43.0,3.3,0.0,0.0,0.0,,0.0,13.0,43.0,3.3,0.0,20.0,40.0,50.0,185.0,4.6,5.6,2.0,0.0,105.4
210,*2016,Penn State,Big Ten,SO,QB,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,146.0,365.0,2.5,7.0,0.0,0.0,,0.0,146.0,365.0,2.5,7.0,224.0,387.0,57.9,3614.0,9.3,9.9,29.0,8.0,156.9
210,*2017,Penn State,Big Ten,JR,QB,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,144.0,491.0,3.4,11.0,0.0,0.0,,0.0,144.0,491.0,3.4,11.0,284.0,427.0,66.5,3570.0,8.4,8.6,28.0,10.0,153.7
